
print_multiple_paths
start room: Sjx1
room: Muo0 room->path:0x7ff26a5ebda0 child_room:Jyq4 level:48				total_steps_of_path:0 min_ants:0
room: Jyq4 room->path:0x7ff26a5eee10 child_room:Wln3 level:49				total_steps_of_path:0 min_ants:0
room: Wln3 room->path:0x7ff26a5f04e0 child_room:Oeo8 level:50				total_steps_of_path:0 min_ants:0
room: Oeo8 room->path:0x7ff26a5f17a0 child_room:Zns9 level:51				total_steps_of_path:0 min_ants:0
room: Zns9 room->path:0x7ff26a5f2880 child_room:Qbq6 level:52				total_steps_of_path:0 min_ants:0
room: Qbq6 room->path:0x7ff26a5f3aa0 child_room:Cpt6 level:53				total_steps_of_path:0 min_ants:0
room: Cpt6 room->path:0x7ff26a5f7470 child_room:Zqi0 level:54				total_steps_of_path:0 min_ants:0
room: Zqi0 room->path:0x7ff26a5f82d0 child_room:Mzf7 level:55				total_steps_of_path:0 min_ants:0
room: Mzf7 room->path:0x7ff26a5f9180 child_room:Hrj7 level:56				total_steps_of_path:0 min_ants:0
room: Hrj7 room->path:0x7ff26a5fad00 child_room:Alr9 level:57				total_steps_of_path:0 min_ants:0
room: Alr9 room->path:0x7ff26a5f9fe0 child_room:Dnn0 level:58				total_steps_of_path:0 min_ants:0
room: Dnn0 room->path:0x7ff26b004da0 child_room:Jyw9 level:59				total_steps_of_path:0 min_ants:0
room: Jyw9 room->path:0x7ff26b005f70 child_room:Iao0 level:60				total_steps_of_path:0 min_ants:0
room: Iao0 room->path:0x7ff26b007000 child_room:Inh7 level:61				total_steps_of_path:0 min_ants:0
room: Inh7 room->path:0x7ff26b0080e0 child_room:Sub7 level:62				total_steps_of_path:0 min_ants:0
room: Sub7 room->path:0x7ff26b009080 child_room:Sri7 level:63				total_steps_of_path:0 min_ants:0
start room: Sjx1
room: Xeo4 room->path:0x7ff26a44e640 child_room:Wsa0 level:1				total_steps_of_path:77 min_ants:309
room: Wsa0 room->path:0x7ff26a448c40 child_room:Gka8 level:2				total_steps_of_path:0 min_ants:0
room: Gka8 room->path:0x7ff26a475970 child_room:Fly8 level:3				total_steps_of_path:0 min_ants:0
room: Fly8 room->path:0x7ff26a448970 child_room:Elu2 level:4				total_steps_of_path:0 min_ants:0
room: Elu2 room->path:0x7ff26a449820 child_room:Ref5 level:5				total_steps_of_path:0 min_ants:0
room: Ref5 room->path:0x7ff26a44a400 child_room:Dq_3 level:6				total_steps_of_path:0 min_ants:0
room: Dq_3 room->path:0x7ff26a44af90 child_room:W_j6 level:7				total_steps_of_path:0 min_ants:0
room: W_j6 room->path:0x7ff26a44ba80 child_room:Npx1 level:8				total_steps_of_path:0 min_ants:0
room: Npx1 room->path:0x7ff26a44c570 child_room:Scy1 level:9				total_steps_of_path:0 min_ants:0
room: Scy1 room->path:0x7ff26a44d2e0 child_room:C_a8 level:10				total_steps_of_path:0 min_ants:0
room: C_a8 room->path:0x7ff26a44e000 child_room:Ocl2 level:11				total_steps_of_path:0 min_ants:0
room: Ocl2 room->path:0x7ff26a44ed70 child_room:Jzt9 level:12				total_steps_of_path:0 min_ants:0
room: Jzt9 room->path:0x7ff26a44fc20 child_room:Zpk1 level:13				total_steps_of_path:0 min_ants:0
room: Zpk1 room->path:0x7ff26a450760 child_room:Qyo8 level:14				total_steps_of_path:0 min_ants:0
room: Qyo8 room->path:0x7ff26a4517f0 child_room:Hhy7 level:15				total_steps_of_path:0 min_ants:0
room: Hhy7 room->path:0x7ff26a452290 child_room:Vvj3 level:16				total_steps_of_path:0 min_ants:0
room: Vvj3 room->path:0x7ff26a453c30 child_room:Td_2 level:17				total_steps_of_path:0 min_ants:0
room: Td_2 room->path:0x7ff26a452f60 child_room:Anl6 level:18				total_steps_of_path:0 min_ants:0
room: Anl6 room->path:0x7ff26a4545e0 child_room:Qmq1 level:19				total_steps_of_path:0 min_ants:0
room: Qmq1 room->path:0x7ff26a455080 child_room:V_x7 level:20				total_steps_of_path:0 min_ants:0
room: V_x7 room->path:0x7ff26a455b20 child_room:Owz7 level:21				total_steps_of_path:0 min_ants:0
room: Owz7 room->path:0x7ff26a4565c0 child_room:Yta3 level:22				total_steps_of_path:0 min_ants:0
room: Yta3 room->path:0x7ff26a457150 child_room:Z_a4 level:23				total_steps_of_path:0 min_ants:0
room: Z_a4 room->path:0x7ff26a457ba0 child_room:Dgi5 level:24				total_steps_of_path:0 min_ants:0
room: Dgi5 room->path:0x7ff26a4585f0 child_room:Xbf7 level:25				total_steps_of_path:0 min_ants:0
room: Xbf7 room->path:0x7ff26a459040 child_room:Tu_4 level:26				total_steps_of_path:0 min_ants:0
room: Tu_4 room->path:0x7ff26a459ae0 child_room:Cef0 level:27				total_steps_of_path:0 min_ants:0
room: Cef0 room->path:0x7ff26a45a4e0 child_room:I_g1 level:28				total_steps_of_path:0 min_ants:0
room: I_g1 room->path:0x7ff26a45af30 child_room:N_d0 level:29				total_steps_of_path:0 min_ants:0
room: N_d0 room->path:0x7ff26a45b980 child_room:Ke_5 level:30				total_steps_of_path:0 min_ants:0
room: Ke_5 room->path:0x7ff26a45c420 child_room:Gax8 level:31				total_steps_of_path:0 min_ants:0
room: Gax8 room->path:0x7ff26a45ce70 child_room:Xp_7 level:32				total_steps_of_path:0 min_ants:0
room: Xp_7 room->path:0x7ff26a45d8c0 child_room:Ufc2 level:33				total_steps_of_path:0 min_ants:0
room: Ufc2 room->path:0x7ff26a45e310 child_room:Pn_2 level:34				total_steps_of_path:0 min_ants:0
room: Pn_2 room->path:0x7ff26a45ed60 child_room:Cyb3 level:35				total_steps_of_path:0 min_ants:0
room: Cyb3 room->path:0x7ff26a45f7b0 child_room:Kgf6 level:36				total_steps_of_path:0 min_ants:0
room: Kgf6 room->path:0x7ff26a4602f0 child_room:Wob6 level:37				total_steps_of_path:0 min_ants:0
room: Wob6 room->path:0x7ff26a461060 child_room:Vyx1 level:38				total_steps_of_path:0 min_ants:0
room: Vyx1 room->path:0x7ff26a461d80 child_room:Vyg0 level:39				total_steps_of_path:0 min_ants:0
room: Vyg0 room->path:0x7ff26a462b90 child_room:Vmt8 level:40				total_steps_of_path:0 min_ants:0
room: Vmt8 room->path:0x7ff26a4643f0 child_room:Soi0 level:41				total_steps_of_path:0 min_ants:0
room: Soi0 room->path:0x7ff26a465200 child_room:Xy_0 level:42				total_steps_of_path:0 min_ants:0
room: Xy_0 room->path:0x7ff26a466a60 child_room:R_l4 level:43				total_steps_of_path:0 min_ants:0
room: R_l4 room->path:0x7ff26a469760 child_room:Bxy2 level:44				total_steps_of_path:0 min_ants:0
room: Bxy2 room->path:0x7ff26a46b330 child_room:Ylh2 level:45				total_steps_of_path:0 min_ants:0
room: Ylh2 room->path:0x7ff26a46bf60 child_room:Bot8 level:46				total_steps_of_path:0 min_ants:0
room: Bot8 room->path:0x7ff26a46cb90 child_room:Yaw4 level:47				total_steps_of_path:0 min_ants:0
room: Yaw4 room->path:0x7ff26a46e3f0 child_room:Klw9 level:48				total_steps_of_path:0 min_ants:0
room: Klw9 room->path:0x7ff26a46f070 child_room:Yrg2 level:49				total_steps_of_path:0 min_ants:0
room: Yrg2 room->path:0x7ff26a46fcf0 child_room:Wa_5 level:50				total_steps_of_path:0 min_ants:0
room: Wa_5 room->path:0x7ff26a470920 child_room:Ilf7 level:51				total_steps_of_path:0 min_ants:0
room: Ilf7 room->path:0x7ff26a4715a0 child_room:Wxz1 level:52				total_steps_of_path:0 min_ants:0
room: Wxz1 room->path:0x7ff26a4721d0 child_room:Pxp2 level:53				total_steps_of_path:0 min_ants:0
room: Pxp2 room->path:0x7ff26a472ea0 child_room:N_v4 level:54				total_steps_of_path:0 min_ants:0
room: N_v4 room->path:0x7ff26a473a80 child_room:Nlb8 level:55				total_steps_of_path:0 min_ants:0
room: Nlb8 room->path:0x7ff26a474660 child_room:Bhi4 level:56				total_steps_of_path:0 min_ants:0
room: Bhi4 room->path:0x7ff26a4750b0 child_room:Kqo3 level:57				total_steps_of_path:0 min_ants:0
room: Kqo3 room->path:0x7ff26a476460 child_room:Kpv0 level:58				total_steps_of_path:0 min_ants:0
room: Kpv0 room->path:0x7ff26a476d20 child_room:Rop3 level:59				total_steps_of_path:0 min_ants:0
room: Rop3 room->path:0x7ff26a477680 child_room:Yl_0 level:60				total_steps_of_path:0 min_ants:0
room: Yl_0 room->path:0x7ff26a479390 child_room:Pd_0 level:61				total_steps_of_path:0 min_ants:0
room: Pd_0 room->path:0x7ff26a479ca0 child_room:Jxg4 level:62				total_steps_of_path:0 min_ants:0
room: Jxg4 room->path:0x7ff26a47a5b0 child_room:Xsw1 level:63				total_steps_of_path:0 min_ants:0
room: Xsw1 room->path:0x7ff26a47b050 child_room:Pqa5 level:64				total_steps_of_path:0 min_ants:0
room: Pqa5 room->path:0x7ff26a47bfa0 child_room:D_e8 level:65				total_steps_of_path:0 min_ants:0
room: D_e8 room->path:0x7ff26a47c8b0 child_room:Qsb8 level:66				total_steps_of_path:0 min_ants:0
room: Qsb8 room->path:0x7ff26a47d260 child_room:En_1 level:67				total_steps_of_path:0 min_ants:0
room: En_1 room->path:0x7ff26a47db70 child_room:Kof0 level:68				total_steps_of_path:0 min_ants:0
room: Kof0 room->path:0x7ff26a47e480 child_room:Zqd4 level:69				total_steps_of_path:0 min_ants:0
room: Zqd4 room->path:0x7ff26a47ed90 child_room:Ret9 level:70				total_steps_of_path:0 min_ants:0
room: Ret9 room->path:0x7ff26a47f600 child_room:X_m3 level:71				total_steps_of_path:0 min_ants:0
room: X_m3 room->path:0x7ff26a480050 child_room:J_n7 level:72				total_steps_of_path:0 min_ants:0
room: J_n7 room->path:0x7ff26a4808c0 child_room:Jpc8 level:73				total_steps_of_path:0 min_ants:0
room: Jpc8 room->path:0x7ff26a4810e0 child_room:Und2 level:74				total_steps_of_path:0 min_ants:0
room: Und2 room->path:0x7ff26a4819f0 child_room:Bfe7 level:75				total_steps_of_path:0 min_ants:0
room: Bfe7 room->path:0x7ff26a482210 child_room:Sri7 level:76				total_steps_of_path:0 min_ants:0
start room: Sjx1
room: Wbn7 room->path:0x7ff26a5bf390 child_room:Eif8 level:1				total_steps_of_path:65 min_ants:170
room: Eif8 room->path:0x7ff26a5e01d0 child_room:Uwy3 level:2				total_steps_of_path:0 min_ants:0
room: Uwy3 room->path:0x7ff26a5c9a20 child_room:Xss4 level:3				total_steps_of_path:0 min_ants:0
room: Xss4 room->path:0x7ff26a5d6d60 child_room:Wav0 level:4				total_steps_of_path:0 min_ants:0
room: Wav0 room->path:0x7ff26a5ca880 child_room:Mkr6 level:5				total_steps_of_path:0 min_ants:0
room: Mkr6 room->path:0x7ff26a5d5b40 child_room:Ztg7 level:6				total_steps_of_path:0 min_ants:0
room: Ztg7 room->path:0x7ff26a5f29c0 child_room:Qh_8 level:7				total_steps_of_path:0 min_ants:0
room: Qh_8 room->path:0x7ff26a5e4a50 child_room:Wob8 level:8				total_steps_of_path:0 min_ants:0
room: Wob8 room->path:0x7ff26a5df4b0 child_room:Vru3 level:9				total_steps_of_path:0 min_ants:0
room: Vru3 room->path:0x7ff26a5c3210 child_room:Pfd3 level:10				total_steps_of_path:0 min_ants:0
room: Pfd3 room->path:0x7ff26a5c0100 child_room:Qij9 level:11				total_steps_of_path:0 min_ants:0
room: Qij9 room->path:0x7ff26a5cfb50 child_room:Cko5 level:12				total_steps_of_path:0 min_ants:0
room: Cko5 room->path:0x7ff26a5da910 child_room:Xex2 level:13				total_steps_of_path:0 min_ants:0
room: Xex2 room->path:0x7ff26a5c0d80 child_room:Fbq4 level:14				total_steps_of_path:0 min_ants:0
room: Fbq4 room->path:0x7ff26a5c47f0 child_room:G_q9 level:15				total_steps_of_path:0 min_ants:0
room: G_q9 room->path:0x7ff26a5cf150 child_room:Plq2 level:16				total_steps_of_path:0 min_ants:0
room: Plq2 room->path:0x7ff26a5bef80 child_room:Jcm0 level:17				total_steps_of_path:0 min_ants:0
room: Jcm0 room->path:0x7ff26a5cd710 child_room:Abw0 level:18				total_steps_of_path:0 min_ants:0
room: Abw0 room->path:0x7ff26a5c5b50 child_room:Td_8 level:19				total_steps_of_path:0 min_ants:0
room: Td_8 room->path:0x7ff26a5de060 child_room:Ei_8 level:20				total_steps_of_path:0 min_ants:0
room: Ei_8 room->path:0x7ff26a5c2220 child_room:Ter4 level:21				total_steps_of_path:0 min_ants:0
room: Ter4 room->path:0x7ff26a5bdfe0 child_room:Ysl2 level:22				total_steps_of_path:0 min_ants:0
room: Ysl2 room->path:0x7ff26a5d3ac0 child_room:Avy4 level:23				total_steps_of_path:0 min_ants:0
room: Avy4 room->path:0x7ff26a5da0f0 child_room:Nem8 level:24				total_steps_of_path:0 min_ants:0
room: Nem8 room->path:0x7ff26a5e1d00 child_room:Umj9 level:25				total_steps_of_path:0 min_ants:0
room: Umj9 room->path:0x7ff26a5d57d0 child_room:Tef7 level:26				total_steps_of_path:0 min_ants:0
room: Tef7 room->path:0x7ff26a5f60c0 child_room:A_i9 level:27				total_steps_of_path:0 min_ants:0
room: A_i9 room->path:0x7ff26a5f4b30 child_room:K_k3 level:28				total_steps_of_path:0 min_ants:0
room: K_k3 room->path:0x7ff26a5c1a00 child_room:Wae4 level:29				total_steps_of_path:0 min_ants:0
room: Wae4 room->path:0x7ff26a5c3c60 child_room:Apc0 level:30				total_steps_of_path:0 min_ants:0
room: Apc0 room->path:0x7ff26a5c6fa0 child_room:Xkl0 level:31				total_steps_of_path:0 min_ants:0
room: Xkl0 room->path:0x7ff26a5ca6a0 child_room:Q_m8 level:32				total_steps_of_path:0 min_ants:0
room: Q_m8 room->path:0x7ff26a5cb4b0 child_room:Mc_1 level:33				total_steps_of_path:0 min_ants:0
room: Mc_1 room->path:0x7ff26a5ce430 child_room:Xu_3 level:34				total_steps_of_path:0 min_ants:0
room: Xu_3 room->path:0x7ff26a5d09b0 child_room:Uhj5 level:35				total_steps_of_path:0 min_ants:0
room: Uhj5 room->path:0x7ff26a5d44c0 child_room:Dcf9 level:36				total_steps_of_path:0 min_ants:0
room: Dcf9 room->path:0x7ff26a5dbfe0 child_room:Nzx0 level:37				total_steps_of_path:0 min_ants:0
room: Nzx0 room->path:0x7ff26a5dd700 child_room:Qku6 level:38				total_steps_of_path:0 min_ants:0
room: Qku6 room->path:0x7ff26a5dcb70 child_room:Fir1 level:39				total_steps_of_path:0 min_ants:0
room: Fir1 room->path:0x7ff26a5e0b80 child_room:Zfk3 level:40				total_steps_of_path:0 min_ants:0
room: Zfk3 room->path:0x7ff26a5e2020 child_room:Afk7 level:41				total_steps_of_path:0 min_ants:0
room: Afk7 room->path:0x7ff26a5e3d30 child_room:Xcv4 level:42				total_steps_of_path:0 min_ants:0
room: Xcv4 room->path:0x7ff26a5e4d20 child_room:Hia5 level:43				total_steps_of_path:0 min_ants:0
room: Hia5 room->path:0x7ff26a5e9500 child_room:Jdi4 level:44				total_steps_of_path:0 min_ants:0
room: Jdi4 room->path:0x7ff26a5e8c40 child_room:Xfq4 level:45				total_steps_of_path:0 min_ants:0
room: Xfq4 room->path:0x7ff26a5ea4f0 child_room:Bxx6 level:46				total_steps_of_path:0 min_ants:0
room: Bxx6 room->path:0x7ff26a5ebbc0 child_room:Jdx4 level:47				total_steps_of_path:0 min_ants:0
room: Jdx4 room->path:0x7ff26a5ec0c0 child_room:Uoo2 level:48				total_steps_of_path:0 min_ants:0
room: Uoo2 room->path:0x7ff26a5ef310 child_room:Msb1 level:49				total_steps_of_path:0 min_ants:0
room: Msb1 room->path:0x7ff26a5f0990 child_room:Kpg7 level:50				total_steps_of_path:0 min_ants:0
room: Kpg7 room->path:0x7ff26a5f1c50 child_room:Nmm4 level:51				total_steps_of_path:0 min_ants:0
room: Nmm4 room->path:0x7ff26a5f2ec0 child_room:Y_h0 level:52				total_steps_of_path:0 min_ants:0
room: Y_h0 room->path:0x7ff26a5f6b10 child_room:Ozi6 level:53				total_steps_of_path:0 min_ants:0
room: Ozi6 room->path:0x7ff26a5f7bf0 child_room:Fej3 level:54				total_steps_of_path:0 min_ants:0
room: Fej3 room->path:0x7ff26a5f8aa0 child_room:Kkg6 level:55				total_steps_of_path:0 min_ants:0
room: Kkg6 room->path:0x7ff26a5fb520 child_room:Bxf4 level:56				total_steps_of_path:0 min_ants:0
room: Bxf4 room->path:0x7ff26a5fc1f0 child_room:Zgd6 level:57				total_steps_of_path:0 min_ants:0
room: Zgd6 room->path:0x7ff26b0043f0 child_room:Wir0 level:58				total_steps_of_path:0 min_ants:0
room: Wir0 room->path:0x7ff26b0055c0 child_room:Hvs8 level:59				total_steps_of_path:0 min_ants:0
room: Hvs8 room->path:0x7ff26b006790 child_room:Ktt4 level:60				total_steps_of_path:0 min_ants:0
room: Ktt4 room->path:0x7ff26b007820 child_room:Tf_0 level:61				total_steps_of_path:0 min_ants:0
room: Tf_0 room->path:0x7ff26b008860 child_room:Iwm7 level:62				total_steps_of_path:0 min_ants:0
room: Iwm7 room->path:0x7ff26b009800 child_room:Pzx7 level:63				total_steps_of_path:0 min_ants:0
room: Pzx7 room->path:0x7ff26b00a7f0 child_room:Sri7 level:64				total_steps_of_path:0 min_ants:0
start room: Sjx1
room: Jrl1 room->path:0x7ff26a5be760 child_room:Z_q8 level:1				total_steps_of_path:51 min_ants:61
room: Z_q8 room->path:0x7ff26a5bf5c0 child_room:Xxe4 level:2				total_steps_of_path:0 min_ants:0
room: Xxe4 room->path:0x7ff26a5c0560 child_room:Ufs7 level:3				total_steps_of_path:0 min_ants:0
room: Ufs7 room->path:0x7ff26a5cb910 child_room:Igr4 level:13				total_steps_of_path:0 min_ants:0
room: Igr4 room->path:0x7ff26a5cb960 child_room:G_c1 level:14				total_steps_of_path:0 min_ants:0
room: G_c1 room->path:0x7ff26a5cb9b0 child_room:Cmv8 level:15				total_steps_of_path:0 min_ants:0
room: Cmv8 room->path:0x7ff26a5ceb60 child_room:Quv2 level:16				total_steps_of_path:0 min_ants:0
room: Quv2 room->path:0x7ff26a5f4360 child_room:Gvl8 level:17				total_steps_of_path:0 min_ants:0
room: Gvl8 room->path:0x7ff26a5f5120 child_room:K_c0 level:18				total_steps_of_path:0 min_ants:0
room: K_c0 room->path:0x7ff26a5be210 child_room:Vls1 level:19				total_steps_of_path:0 min_ants:0
room: Vls1 room->path:0x7ff26a5c2450 child_room:Kwj7 level:20				total_steps_of_path:0 min_ants:0
room: Kwj7 room->path:0x7ff26a5c3df0 child_room:J_x8 level:21				total_steps_of_path:0 min_ants:0
room: J_x8 room->path:0x7ff26a5c65a0 child_room:Khm5 level:22				total_steps_of_path:0 min_ants:0
room: Khm5 room->path:0x7ff26a5c7720 child_room:Vuj8 level:23				total_steps_of_path:0 min_ants:0
room: Vuj8 room->path:0x7ff26a5c9390 child_room:Ofg8 level:24				total_steps_of_path:0 min_ants:0
room: Ofg8 room->path:0x7ff26a5cc310 child_room:Xnw3 level:25				total_steps_of_path:0 min_ants:0
room: Xnw3 room->path:0x7ff26a5cd6c0 child_room:Vot0 level:26				total_steps_of_path:0 min_ants:0
room: Vot0 room->path:0x7ff26a5cf380 child_room:Yag3 level:27				total_steps_of_path:0 min_ants:0
room: Yag3 room->path:0x7ff26a5d0cd0 child_room:Dnq3 level:28				total_steps_of_path:0 min_ants:0
room: Dnq3 room->path:0x7ff26a5d2580 child_room:G_q1 level:29				total_steps_of_path:0 min_ants:0
room: G_q1 room->path:0x7ff26a5d3890 child_room:Ba_5 level:30				total_steps_of_path:0 min_ants:0
room: Ba_5 room->path:0x7ff26a5d5410 child_room:Eox9 level:31				total_steps_of_path:0 min_ants:0
room: Eox9 room->path:0x7ff26a5d6cc0 child_room:Inz1 level:32				total_steps_of_path:0 min_ants:0
room: Inz1 room->path:0x7ff26a5d9380 child_room:Foe6 level:33				total_steps_of_path:0 min_ants:0
room: Foe6 room->path:0x7ff26a5db720 child_room:Ppy7 level:34				total_steps_of_path:0 min_ants:0
room: Ppy7 room->path:0x7ff26a5da7d0 child_room:Ejc1 level:35				total_steps_of_path:0 min_ants:0
room: Ejc1 room->path:0x7ff26a5df460 child_room:Etk6 level:36				total_steps_of_path:0 min_ants:0
room: Etk6 room->path:0x7ff26a5e0ea0 child_room:K_e3 level:37				total_steps_of_path:0 min_ants:0
room: K_e3 room->path:0x7ff26a5e24d0 child_room:W_j2 level:38				total_steps_of_path:0 min_ants:0
room: W_j2 room->path:0x7ff26a5e4050 child_room:Vps7 level:39				total_steps_of_path:0 min_ants:0
room: Vps7 room->path:0x7ff26a5e58b0 child_room:Izs2 level:40				total_steps_of_path:0 min_ants:0
room: Izs2 room->path:0x7ff26a5e7020 child_room:T_t8 level:41				total_steps_of_path:0 min_ants:0
room: T_t8 room->path:0x7ff26a5e90f0 child_room:U_l7 level:42				total_steps_of_path:0 min_ants:0
room: U_l7 room->path:0x7ff26a5e8740 child_room:Wn_0 level:43				total_steps_of_path:0 min_ants:0
room: Wn_0 room->path:0x7ff26a5eaf40 child_room:Q_z6 level:44				total_steps_of_path:0 min_ants:0
room: Q_z6 room->path:0x7ff26a5ee910 child_room:Exv0 level:45				total_steps_of_path:0 min_ants:0
room: Exv0 room->path:0x7ff26a5eca70 child_room:Ood8 level:46				total_steps_of_path:0 min_ants:0
room: Ood8 room->path:0x7ff26a5efa90 child_room:T_c0 level:47				total_steps_of_path:0 min_ants:0
room: T_c0 room->path:0x7ff26a5f1070 child_room:Bor3 level:48				total_steps_of_path:0 min_ants:0
room: Bor3 room->path:0x7ff26a5f21f0 child_room:Fno2 level:49				total_steps_of_path:0 min_ants:0
room: Fno2 room->path:0x7ff26a5f33c0 child_room:Ngj2 level:50				total_steps_of_path:0 min_ants:0
room: Ngj2 room->path:0x7ff26a5f58a0 child_room:Zmv2 level:51				total_steps_of_path:0 min_ants:0
room: Zmv2 room->path:0x7ff26a5f6980 child_room:Nos3 level:52				total_steps_of_path:0 min_ants:0
room: Nos3 room->path:0x7ff26a5f7a10 child_room:Tof2 level:53				total_steps_of_path:0 min_ants:0
room: Tof2 room->path:0x7ff26a5f8960 child_room:Alg1 level:54				total_steps_of_path:0 min_ants:0
room: Alg1 room->path:0x7ff26a5f97c0 child_room:Asj1 level:55				total_steps_of_path:0 min_ants:0
room: Asj1 room->path:0x7ff26a5fa5d0 child_room:I_i2 level:56				total_steps_of_path:0 min_ants:0
room: I_i2 room->path:0x7ff26b004170 child_room:Csx7 level:57				total_steps_of_path:0 min_ants:0
room: Csx7 room->path:0x7ff26b005340 child_room:Fjg9 level:58				total_steps_of_path:0 min_ants:0
room: Fjg9 room->path:0x7ff26b006560 child_room:Sri7 level:59				total_steps_of_path:0 min_ants:0
start room: Sjx1
room: Pkj5 room->path:0x7ff26a5e0180 child_room:Ez_6 level:1				total_steps_of_path:58 min_ants:106
room: Ez_6 room->path:0x7ff26a5bfd40 child_room:Snu7 level:2				total_steps_of_path:0 min_ants:0
room: Snu7 room->path:0x7ff26a5c1320 child_room:V_x2 level:3				total_steps_of_path:0 min_ants:0
room: V_x2 room->path:0x7ff26a5be800 child_room:Obe1 level:4				total_steps_of_path:0 min_ants:0
room: Obe1 room->path:0x7ff26a5d7620 child_room:Nzw9 level:5				total_steps_of_path:0 min_ants:0
room: Nzw9 room->path:0x7ff26a5d1130 child_room:Ywl7 level:6				total_steps_of_path:0 min_ants:0
room: Ywl7 room->path:0x7ff26a5cbc30 child_room:Qc_5 level:7				total_steps_of_path:0 min_ants:0
room: Qc_5 room->path:0x7ff26a5df500 child_room:Jtm4 level:8				total_steps_of_path:0 min_ants:0
room: Jtm4 room->path:0x7ff26a5c7c70 child_room:Hcj4 level:9				total_steps_of_path:0 min_ants:0
room: Hcj4 room->path:0x7ff26a5f10c0 child_room:Vse4 level:10				total_steps_of_path:0 min_ants:0
room: Vse4 room->path:0x7ff26a5cfa60 child_room:Vms9 level:11				total_steps_of_path:0 min_ants:0
room: Vms9 room->path:0x7ff26a5c5a10 child_room:Oad8 level:12				total_steps_of_path:0 min_ants:0
room: Oad8 room->path:0x7ff26a5c8300 child_room:Jnu6 level:13				total_steps_of_path:0 min_ants:0
room: Jnu6 room->path:0x7ff26a5c0ec0 child_room:Ncz4 level:14				total_steps_of_path:0 min_ants:0
room: Ncz4 room->path:0x7ff26a5dbf90 child_room:Tir4 level:15				total_steps_of_path:0 min_ants:0
room: Tir4 room->path:0x7ff26a5dbcc0 child_room:O_b7 level:16				total_steps_of_path:0 min_ants:0
room: O_b7 room->path:0x7ff26a5c4cf0 child_room:Icr3 level:17				total_steps_of_path:0 min_ants:0
room: Icr3 room->path:0x7ff26b004260 child_room:Ptr8 level:18				total_steps_of_path:0 min_ants:0
room: Ptr8 room->path:0x7ff26a5c16e0 child_room:Njg5 level:19				total_steps_of_path:0 min_ants:0
room: Njg5 room->path:0x7ff26a5ddf70 child_room:Sbm0 level:20				total_steps_of_path:0 min_ants:0
room: Sbm0 room->path:0x7ff26a5dcd00 child_room:Wsm1 level:21				total_steps_of_path:0 min_ants:0
room: Wsm1 room->path:0x7ff26a5ceb10 child_room:Vf_5 level:22				total_steps_of_path:0 min_ants:0
room: Vf_5 room->path:0x7ff26a5cafb0 child_room:Oux3 level:23				total_steps_of_path:0 min_ants:0
room: Oux3 room->path:0x7ff26a5cb320 child_room:Ecd3 level:24				total_steps_of_path:0 min_ants:0
room: Ecd3 room->path:0x7ff26a5e8b00 child_room:Eto8 level:25				total_steps_of_path:0 min_ants:0
room: Eto8 room->path:0x7ff26a5ec2f0 child_room:I_j9 level:26				total_steps_of_path:0 min_ants:0
room: I_j9 room->path:0x7ff26a5d4a60 child_room:B_z0 level:27				total_steps_of_path:0 min_ants:0
room: B_z0 room->path:0x7ff26a5c7e00 child_room:Xyz9 level:28				total_steps_of_path:0 min_ants:0
room: Xyz9 room->path:0x7ff26a5d0e60 child_room:Qwf1 level:29				total_steps_of_path:0 min_ants:0
room: Qwf1 room->path:0x7ff26a5c0c90 child_room:Fv_6 level:30				total_steps_of_path:0 min_ants:0
room: Fv_6 room->path:0x7ff26a5d4650 child_room:Cbq7 level:31				total_steps_of_path:0 min_ants:0
room: Cbq7 room->path:0x7ff26a5d9060 child_room:Zlw9 level:32				total_steps_of_path:0 min_ants:0
room: Zlw9 room->path:0x7ff26a5f4b80 child_room:Hwa0 level:33				total_steps_of_path:0 min_ants:0
room: Hwa0 room->path:0x7ff26a5f5c10 child_room:Srf9 level:34				total_steps_of_path:0 min_ants:0
room: Srf9 room->path:0x7ff26a5c3fd0 child_room:Xoj3 level:35				total_steps_of_path:0 min_ants:0
room: Xoj3 room->path:0x7ff26a5ca470 child_room:Z_s9 level:36				total_steps_of_path:0 min_ants:0
room: Z_s9 room->path:0x7ff26a5d5f00 child_room:Toi2 level:37				total_steps_of_path:0 min_ants:0
room: Toi2 room->path:0x7ff26a5d1900 child_room:Sfr5 level:38				total_steps_of_path:0 min_ants:0
room: Sfr5 room->path:0x7ff26a5d7300 child_room:Msc2 level:39				total_steps_of_path:0 min_ants:0
room: Msc2 room->path:0x7ff26a5d9dd0 child_room:Pt_1 level:40				total_steps_of_path:0 min_ants:0
room: Pt_1 room->path:0x7ff26a5ddca0 child_room:Utc6 level:41				total_steps_of_path:0 min_ants:0
room: Utc6 room->path:0x7ff26a5dfb40 child_room:Exz5 level:42				total_steps_of_path:0 min_ants:0
room: Exz5 room->path:0x7ff26a5e1670 child_room:Iuj2 level:43				total_steps_of_path:0 min_ants:0
room: Iuj2 room->path:0x7ff26a5e5590 child_room:Ngw7 level:44				total_steps_of_path:0 min_ants:0
room: Ngw7 room->path:0x7ff26a5e7520 child_room:Kee3 level:45				total_steps_of_path:0 min_ants:0
room: Kee3 room->path:0x7ff26a5e95a0 child_room:Omg0 level:46				total_steps_of_path:0 min_ants:0
